time,state,data
298,0,1.0138216457420404
299,0,0.40192830220688297
300,0,-1.9478518635434725
301,1,3.2265276792819924
302,1,5.754683153187369
303,0,-0.19790780690241022
304,0,-0.47264452726671236
305,0,-0.423685432991678
306,0,0.3170899848148369
307,0,-1.186697366753243
308,1,1.8881687586424012
309,1,4.12128075324791
310,0,0.5233728455058951
311,0,-1.5408031022442614
312,0,-0.24433403771158776
313,1,7.928661659522064
314,1,4.534148437425565
315,0,0.4006662847903466
316,1,4.668706881849491
317,1,7.973081150529087
318,1,4.671125733017912
319,1,5.167542966834439
320,0,-0.7150881240606293
321,0,-0.6929093355812104
322,0,-0.8349994720538423
323,0,-0.749115214720611
324,1,5.6589472273388175
325,0,0.3008013966827795
326,1,2.3029930247122588
327,1,4.553173604849995
328,1,2.3697919471270774
329,1,4.8630866910461465
330,0,2.7409173828819013
331,1,5.095020372963934
332,1,8.19838672577763
333,1,4.7618651003506045
334,0,1.8013064251840725
335,1,3.6647860949308813
336,0,1.9493173784988937
337,1,7.605054808959634
338,1,5.525891099534397
339,0,0.30247137228912924
340,1,4.083638175991357
341,1,6.189405838751015
342,0,-0.1455417166151897
343,0,1.8165769162901413
344,0,-2.2336162490583176
345,0,1.5572591409737593
346,0,0.19028894625182347
347,0,-0.736669016690614
348,1,6.532251378527102
349,0,-0.7410205173831155
350,1,5.092879891871289
351,0,-0.5114692291180059
352,0,0.35942707996916556
353,0,-0.49236112208628413
354,0,-0.868511580331589
355,0,-2.874884431205613
356,0,-0.5539657952183837
357,0,-0.4334710633569619
358,1,3.7316280850530177
359,1,5.384209170608978
360,0,-0.07370046642689977
361,1,3.7818706372737214
362,0,-0.9980907223011748
363,1,5.511562911355336
364,0,1.3319972278308825
365,1,4.9229535594116856
366,0,-0.8697863230646505
367,0,0.400127639659853
368,1,5.166845022947946
369,1,6.046605653338235
370,1,5.500580574747
371,0,0.2542268583388348
372,1,4.6949327063866475
373,0,0.2276474458133598
374,0,0.2975636264076903
375,1,4.262022004353157
376,0,-0.13782875480862203
377,1,4.354358781579891
378,1,3.7792730697905683
379,0,1.2176960477208683
380,1,0.7790644791547487
381,1,5.154988352434721
382,1,6.883422365386453
383,1,9.226917854095742
384,1,2.6602091253357343
385,1,2.1248141907365947
386,0,-0.7386540670771251
387,1,2.4930405911258458
388,1,3.189744406525902
389,0,-0.4143291200375804
390,1,5.824562814753564
391,1,1.5165403129002968
392,0,0.4175030217209287
393,0,0.7460136173870296
394,1,3.7726295440620117
395,1,5.295682416194853
396,1,2.222312222197598
397,1,3.7352252830842527
398,1,1.472086079719796
399,1,4.548873255803589
400,1,3.1797957695017747
401,0,1.0155004089794426
402,0,0.5494202416299256
403,1,2.102955836128189
404,0,0.13938942119077344
405,0,-1.0422116382685833
406,1,3.991384503160995
407,0,-0.19594462724791636
408,1,6.1727538494671395
409,1,2.9219635188184507
410,0,-0.2717045943268915
411,1,3.6256574665181898
412,1,7.238748542749162
413,0,-0.2875191246663015
414,0,-0.058220580645137854
415,0,-0.5535014312600343
416,1,6.169692774022188
417,0,0.2707826262507527
418,0,-0.33212871551555684
419,1,7.117065986799469
420,0,-1.2305985465736409
421,0,2.0015902883403904
422,1,5.987920705252233
423,0,-0.42302904675842884
424,1,6.766320362403864
425,0,1.0237881748540703
426,0,0.23965494789893368
427,0,1.1603300728783836
428,0,-0.7997003302405662
429,0,0.5225490750440278
430,0,-0.6140661114312563
431,0,0.28881308172669734
432,1,4.057031917178903
433,1,4.481000232275539
434,0,-0.014274858276662248
435,0,0.729392547204524
436,0,-0.6105816010878996
437,1,4.393053411273724
438,1,6.78205098580109
439,1,7.3639457071635945
440,1,7.572867593530336
441,0,-0.90951229096156
442,0,-0.12105323741643845
443,1,6.532518072725941
444,0,-0.11454930973469274
445,0,0.3964452848461122
446,1,6.181984611705618
447,1,5.8463897624488546
448,1,6.673668302186391
449,1,5.459444122050451
450,1,3.9110306271276194
451,0,-0.7065283364192727
452,1,8.029963153494895
453,0,0.7486234099720274
454,0,-1.8473456063013889
455,0,-1.1203414180782008
456,1,8.42630448131141
457,1,7.799897525737326
458,0,0.9847554671013545
459,0,0.48809811430407735
460,1,5.364238709918975
461,1,5.196245361355809
462,0,-0.5846367248081201
463,0,-0.02218043112989315
464,1,3.765580820385921
465,0,0.02454252262418558
466,1,4.564791785350477
467,1,6.308419309004707
468,1,4.259982554931574
469,0,-0.28627035983694127
470,0,0.45902013702388955
471,0,-0.5649335659217651
472,1,5.060696491670281
473,1,4.693485327162527
474,1,4.340796901395301
475,0,0.5363554748317163
476,0,1.118111195769173
477,1,2.3128527438714
478,1,4.677177693794169
479,0,-0.17966723304170132
480,0,0.20604140213990263
481,0,1.4568289732842585
482,0,0.8560120650406655
483,0,0.09243497747022783
484,1,3.600014439472421
485,1,5.722362021397376
486,1,5.973297943612205
487,1,4.332074474438001
488,0,-1.6499654431182573
489,0,-0.29363977170619826
490,1,3.01848851518292
491,1,4.929225861901798
492,1,4.5611103437631995
493,1,4.864503888625271
494,1,9.68732062867621
495,1,3.9217874033147133
496,0,-0.9014898262106551
497,1,2.0042243155486053
498,0,-1.248506368940081
499,1,4.357982635685666
500,0,1.0960415727153507
501,0,0.02250694383925323
502,0,1.967415610287174
503,1,6.112490509000544
504,1,4.585680680684329
505,1,1.29435826994604
506,0,-0.5890859630626675
507,0,0.6384336299146341
508,1,5.966808509093247
509,1,6.342764824752314
510,0,-0.2351936530601835
511,1,5.105239264060398
512,0,-0.43053186772686597
513,1,2.7544272282679962
514,1,3.3564932378527113
515,1,2.861519061656715
516,1,7.001891838235205
517,1,4.125081409355204
518,1,5.220992421691458
519,0,0.39779242073459853
520,0,-0.49156618875299934
521,0,1.0369989709795013
522,1,4.386442967954771
523,0,-1.4476710812172116
524,0,-0.16960809406440552
525,0,0.32248488080083426
526,0,0.13428564430778303
527,0,-1.7959309446709888
528,0,-0.8832343278603018
529,1,7.381066840324214
530,0,-0.22287545827709926
531,0,0.5043160304488197
532,0,-1.0591629290269569
533,1,7.324272658582604
534,0,-0.4087847524060949
535,0,-0.31017645001882066
536,1,4.011545219840606
537,1,3.2034976932566117
538,1,3.0947270372726847
539,1,5.604196501069894
540,1,2.6300265684833803
541,0,0.32508911432324417
542,0,-0.9650485380853594
543,1,1.875777904234051
544,1,7.855911210894073
545,0,-0.247074393310309
546,1,6.142804244933389
547,0,-0.3457317977912218
548,1,8.73581095507516
549,1,7.469436395853098
550,1,5.43946406833092
551,1,7.131767843134934
552,1,4.280798155102676
553,1,5.2016245493280096
554,0,-0.4911210167423558
555,0,-0.5969145190412689
556,1,3.319755496742714
557,1,1.9000403254617746
558,0,-1.3595426329230444
559,0,-1.442764724074165
560,0,-0.21621730493057578
561,0,0.7655436787961986
562,0,1.2265277182798906
563,1,2.7585967093227373
564,1,4.086008587748699
565,1,7.379140042634766
566,1,5.815914274663175
567,1,2.7212718714596744
568,1,6.144418669875085
569,1,5.886293457926623
570,1,6.977835105322011
571,1,8.775595924695791
572,1,3.0582805938248776
573,1,4.877372403757354
574,0,0.16842946051492408
575,0,0.7633627935278418
576,0,1.1438143288641016
577,1,7.767046943762385
578,0,-1.0432747439118837
579,0,-0.619305105132515
580,0,-0.6808015127953021
581,1,0.5868188194803672
582,1,6.8489673988269075
583,1,2.167954631014353
584,1,6.205132873959749
585,1,0.896271304391604
586,1,7.377830430255002
587,1,3.9648794725102565
588,0,-0.1905329538126876
589,0,-1.4021279225881533
590,0,0.5036308345687378
591,1,6.608452700002994
592,1,5.7944580862158706
593,1,9.063119814004029
594,0,0.32612766623933537
595,0,-0.7224371580087486
596,0,-0.7327706995747209
597,0,-0.20379021497419073
598,0,0.4678815913763083
599,0,-0.2507530791985257
600,0,-1.3202991204673824
601,1,4.446635221550051
602,0,-0.6925029986354984
603,0,1.38625793191052
604,1,6.154291911981556
605,0,-0.4898015777193626
606,0,-0.9378476921740169
607,0,1.3414357642760815
608,0,1.0060009236764977
609,0,-2.0181096743877647
610,0,0.6586492475644711
611,0,0.04667984572965729
612,1,6.102702598497948
613,0,0.0783976894648909
614,1,2.8267625859160797
615,1,5.784230029162479
616,1,4.763306316222329
617,1,4.224739194642267
618,1,6.122492013340951
619,0,-1.283069895540166
620,1,7.5654992090794515
621,1,6.5550905694786445
622,0,0.13311225834475543
623,0,-1.0643534820698737
624,0,-0.7641135839326524
625,0,0.5393049565447182
626,0,0.1360682246007498
627,0,-0.12629137873321014
628,1,5.029684741621847
629,1,4.6002991884704345
630,1,4.422397015893127
631,1,7.5446411212761175
632,0,-1.302739417935161
633,1,3.90887257706495
634,1,6.286871059804502
635,1,5.230660472150766
636,1,8.198129759684724
637,0,0.7604296521380359
638,0,-0.8294364980915706
639,1,3.2439725461202444
640,1,-1.2276250036138316
641,1,9.02471656594453
642,1,0.37628546710933986
643,1,5.7315713740825345
644,0,-1.4975849562441097
645,0,-1.2667139902992741
646,0,1.435893287396801
647,0,-0.47996697531758353
648,0,-0.07536100713080728
649,0,-0.6459112470732481
650,1,2.993259091368122
651,0,0.15543109320329457
652,1,5.965549402480683
653,1,3.40228606089657
654,1,5.73060529647829
655,1,5.555282164653571
656,1,6.0701955671105425
657,1,2.0496256843967617
658,1,3.2888803229322328
659,1,6.893798576358931
660,1,2.740138011730974
661,0,-0.5848959140286952
662,1,5.303678699497368
663,1,6.122498698165121
664,0,0.8894001238669851
665,1,3.2934144113243278
666,1,5.92631595961594
667,0,-1.2982997425206162
668,1,5.538063786428257
669,1,4.824174086874497
670,1,6.051829492390511
671,0,-0.6461343182495184
672,1,5.3838736640116664
673,0,-1.4807064862313166
674,0,1.5998223451414686
675,0,1.7983141581070368
676,1,7.197838090814581
677,0,1.766632020651157
678,1,6.22799012422027
679,0,-0.032329338208644705
680,1,7.496332116553608
681,0,-0.054971219551464
682,0,0.4077470702790823
683,0,0.38541694044477937
684,1,5.452891176770162
685,1,7.860734341465935
686,0,-0.19560910614073965
687,0,-1.4715723749872336
688,0,-0.30516045680151094
689,0,-0.5223951867711448
690,0,0.9530471935511412
691,1,6.699885505272086
692,0,1.2960207162333288
693,1,7.557477848980934
694,1,6.0436636947632625
695,1,5.441738073785842
696,1,8.346929313587147
697,1,7.767465653844647
698,1,7.167607827018196
699,1,4.258245382280968
700,0,-0.4876046398728038
701,0,-0.2663481525701408
702,0,0.38189450152475735
703,0,-2.0637572265229642
704,1,7.478128749083101
705,1,4.499711031369384
706,0,0.6823616696475301
707,1,6.983879593224602
708,1,8.174961881313738
709,1,3.243138331644623
710,1,1.6429819816129667
711,0,-0.3855045463739544
712,1,8.332312796364555
713,0,1.068118233921517
714,1,4.313262519500619
715,0,-1.1525306799624437
716,0,-0.08748948292769418
717,0,0.6915268393077243
718,1,6.045326547191064
719,1,4.2195127487902955
720,1,2.8419140878213787
721,0,-0.020551202257149036
722,1,4.371184909331889
723,1,7.698955821901006
724,1,4.639439210759463
725,1,5.850239992454238
726,0,0.8556834991176796
727,1,4.111142243405998
728,1,5.273825002085123
729,1,6.42285144952954
730,1,6.667475030637443
731,0,0.2749294943325795
732,1,3.4705911834475778
733,0,0.33883870814271233
734,0,0.7866039762513723
735,1,4.88242717246704
736,0,1.0299488402512695
737,0,0.6122668354395566
738,1,1.907666970154029
739,0,-0.6059073296745879
740,0,-0.9361798713873768
741,1,3.0508617571632985
742,1,8.671752225456954
743,1,8.143268380468458
744,1,0.7171372106520391
745,1,2.456780045822778
746,1,7.903544351217702
747,1,3.169047286658203
748,1,4.470154106825132
749,1,3.60426193802697
750,1,6.753910307088558
751,1,5.722776664999498
752,1,3.969199350721567
753,1,2.7929723244133062
754,1,4.981842849034722
755,0,-0.4867886187016776
756,0,0.06497010561100558
757,1,5.751956649709897
758,1,4.030691687222358
759,0,-0.47019353198055114
760,0,-0.7306409022706293
761,1,5.2707141513658895
762,0,-0.04116077251722684
763,0,-0.25576737450592585
764,1,5.885183356758281
765,0,1.2798747606970067
766,0,2.3020920708859887
767,0,-1.1716700260565793
768,1,4.652544006397321
769,1,6.104453309138116
770,0,-1.083774137577651
771,0,0.79810538440797
772,1,6.2747432271459935
773,0,1.0326417836527588
774,0,-1.0628367585015588
775,0,-0.17393812531635186
776,1,8.152468457726716
777,1,4.764892003830167
778,0,0.2318324204356623
779,1,6.349310092973203
780,1,5.503044139459235
781,1,5.40368230706521
782,0,0.35499977086768775
783,0,-0.29266055779346145
784,0,0.35628015971629756
785,0,1.8864704457580168
786,0,-1.0584107644442156
787,0,-0.14786146481278056
788,0,-1.8653235259235774
789,1,6.34812392700511
790,0,1.2550312136432393
791,0,0.7960657049239026
792,0,-0.15555028636166493
793,0,0.16574649756983
794,1,8.092619922917295
795,1,6.457457532331233
796,1,5.562486195624557
797,1,3.2316374369417513
798,1,8.92324905025259
799,1,2.8783174857825244
800,1,4.217843736260491
801,1,9.224469266457852
802,1,3.4408172653636386
803,1,7.714134208251165
804,1,3.7975204174192863
805,0,-1.3415155112416948
806,1,3.1742770002175194
807,1,5.818969666411683
808,1,5.522167124073712
809,1,7.967901661618797
810,1,2.1652327985298085
811,1,6.07269874111336
812,1,7.82891190419565
813,0,-0.9874824418910586
814,1,7.309498861740026
815,1,2.58138731846664
816,0,1.8090181165857722
817,1,5.879065337629948
818,1,5.408845139732727
819,1,7.667020383705134
820,0,2.0709858495985545
821,1,3.7358026043572137
822,1,4.712089561178264
823,1,5.310349848175919
824,0,-1.278407271066116
825,0,0.07203974519255872
826,0,1.4293230198222848
827,0,0.48106674896540225
828,1,2.697567637728043
829,0,0.2734162947964754
830,1,7.039762616840993
831,0,-0.8630942995719427
832,0,-0.49350970350661183
833,1,5.859890886346119
834,1,4.667677070567302
835,1,4.788610194697084
836,1,5.821483226360477
837,1,9.037174907867726
838,0,0.7812449899105381
839,1,3.370706060284396
840,0,-0.4076086064676803
841,1,1.6795595873472404
842,1,8.673240778962752
843,0,0.19746857701343112
844,0,-2.163861391912669
845,0,0.40924151879807535
846,0,0.1114931804668355
847,1,3.723700853627385
848,1,6.312398929905685
849,0,1.9069308635511413
850,0,-0.07432377237744438
851,0,-0.7438499924180709
852,0,0.18924720233586678
853,1,8.41501817712211
854,0,0.11843231608991014
855,1,7.032608242078158
856,0,-1.3524371846619556
857,0,0.1875220632956708
858,1,4.621526149605991
859,0,-0.5947683309062834
860,1,4.168541225995776
861,0,-1.3596865895892436
862,1,3.296026011313293
863,0,0.045073552205106296
864,1,1.8365631133784763
865,1,2.7404807455853986
866,1,5.5971054741510144
867,0,-2.032534895386382
868,1,3.14270266181932
869,0,3.4246458147077026
870,0,-0.6409785122030726
871,0,0.43694358613173456
872,1,5.755733825648757
873,1,1.708023869038199
874,0,0.3166231657772305
875,0,-0.7695963314168045
876,0,0.5721702526002952
877,0,-0.7500154359947052
878,0,0.5775313191112944
879,1,3.6609042343911264
880,1,3.0288682650646006
881,0,-0.3818751660131614
882,1,4.029918630525233
883,1,1.090457831815208
884,0,-1.11488365826001
885,1,1.122273860081524
886,1,4.028596567715709
887,0,0.7068178104160209
888,0,1.752713635893215
889,0,-0.010211666625391896
890,1,3.4773071872226593
891,0,-0.18631380631312322
892,1,7.703213703933496
893,1,4.782669511817559
894,0,-1.2179716677777999
895,1,2.0162118711833923
896,0,-0.5595468776385852
897,0,-0.3852065723316989
898,0,2.4593565329284237
899,1,5.5234046715707885
900,1,4.7228509729688435
901,0,1.0779831686791848
902,1,5.79767210856024
903,0,-0.19363635944736055
904,1,8.113919917162706
905,1,4.007082210097556
906,0,-0.004825116910189021
907,0,1.3092677486145703
908,0,1.8507791647810363
909,1,6.25162532020282
910,0,-0.08117122015426853
911,0,0.1475555124568897
912,0,1.8965357947838122
913,1,5.1302911266422555
914,1,5.890373276012502
915,1,4.6744189067365385
916,1,8.167587793728735
917,0,-3.3102912946448098
918,1,5.74694433499091
919,1,9.596486126734126
920,1,5.046763405276499
921,0,-0.07114226358265614
922,1,6.183547509206723
923,1,3.142592302237973
924,1,2.245317860144925
925,1,2.523548942298895
926,1,3.432575546457075
927,1,6.342450660510432
928,1,6.448187697474404
929,1,6.379586024938573
930,1,5.703343252474929
931,1,4.098998374840804
932,0,-0.8096860900217926
933,1,3.766155920268644
934,0,0.2666164038959706
935,1,4.269070146212102
936,1,7.455665944697108
937,1,-0.8808656247473845
938,0,-1.796427223302164
939,0,0.6373234061281663
940,1,5.6915363310665334
941,0,-0.19595144575894258
942,0,1.0750466453910936
943,0,-0.662770287020607
944,0,0.49869527595911106
945,0,-1.0829149713100885
946,0,0.22718921854796237
947,1,4.800107807134892
948,1,2.994664093462359
949,1,5.729029272025411
950,0,-0.44466791642298936
951,0,0.41447180112662974
952,0,-0.9916235672652942
953,0,-0.3229871114052964
954,0,-1.5398165979533598
955,0,0.03905042915013464
956,1,2.3862945283635892
957,1,2.448207066296451
958,0,1.9394037165903497
959,0,0.11491025634868432
960,0,-0.24510639336374676
961,1,6.024751985723576
962,1,1.7879776794343596
963,1,0.9003164400499601
964,1,2.8028662946541556
965,1,2.167190910726926
966,1,8.860954723060058
967,1,5.21624417380342
968,0,0.4207609684941265
969,1,6.535786730202291
970,1,1.2903140146893057
971,0,1.4970719718721648
972,0,-1.0370024609712045
973,0,0.4218165081060637
974,1,3.66330978736542
975,1,6.306034452118398
976,0,0.30516517444300784
977,0,0.029631944104607757
978,0,1.4478269355906777
979,1,4.449756695372375
980,1,6.177470904231155
981,1,4.674447156161902
982,1,4.746812887018286
983,1,5.655954447189522
984,0,0.19931756279818688
985,0,-0.5716648751804296
986,1,6.838992867068069
987,0,0.19425902123921962
988,1,8.41047166306636
989,1,5.680631289379495
990,1,6.28169570159532
991,1,5.606911831806206
992,0,-0.539031132179077
993,1,3.2652138889588205
994,1,4.839268389481582
995,1,3.59098509694998
996,0,-0.3793397497496619
997,0,1.1810086239188353
998,0,0.668136098619616
999,1,5.489111028266449
1000,0,-0.10992961167610037
1001,1,5.920006642472415
1002,1,6.432229732078852
1003,0,0.1740541712781801
1004,1,5.983960757643947
1005,1,3.1607962734935793
1006,1,6.787884878465321
1007,0,0.48221852499087287
1008,0,-0.5506231448670457
1009,1,1.0036136096109556
1010,1,6.3777193095067855
1011,1,3.871335685594631
1012,1,2.0797672932969578
1013,1,4.642537801734707
1014,1,7.638699483709184
1015,1,5.802180911947668
1016,0,-1.2726889967195063
1017,0,1.9804768359283735
1018,0,-1.0826961959278758
1019,1,4.331609576825356
1020,1,6.161536437180352
1021,1,5.155155372485837
1022,0,-1.0235295946108591
1023,0,-1.3566680524827917
1024,1,7.864017741364897
1025,0,-0.8384948660461623
1026,1,0.20256840451800873
1027,0,1.367790283396485
1028,1,5.1871113166539145
1029,1,7.541919741019388
1030,1,5.133962590301776
1031,1,4.781284821859103
1032,0,-1.3027334123942185
1033,0,-0.06306562500511442
1034,0,0.44684458577882896
1035,0,1.4097899550646174
1036,1,7.239009207369428
1037,1,4.087673297022946
1038,0,0.9917412771583751
1039,0,1.0843931970115788
1040,1,3.6946827445175794
1041,0,2.2484837023844255
1042,1,6.752405929906405
1043,1,4.293691778794376
1044,0,-0.8391392188311044
1045,1,4.089803337980628
1046,1,4.390647132762092
1047,1,4.690023649687789
1048,1,6.2686890501405355
1049,1,4.5073310667430295
1050,0,-0.004510000564924438
1051,0,1.671931080760161
1052,1,3.598958955700414
1053,0,-1.0464056353596227
1054,0,-0.6175088120736655
1055,0,0.4870042885665726
1056,1,4.454409628149069
1057,0,0.9601744960821044
1058,0,0.7432083873131383
1059,0,0.5900161858374254
1060,0,-0.04642041662099019
1061,1,3.191509979507014
1062,1,6.2937590735844635
1063,1,3.7559160650548793
1064,0,1.2319434529847673
1065,1,4.681549018375276
1066,0,-0.05490761945281102
1067,1,6.225227857331324
1068,0,-0.03707912545200996
1069,1,3.2223497622597277
1070,1,4.654769218939874
1071,1,1.3475926866587296
1072,1,2.8064238223829174
1073,0,0.8031240283886237
1074,0,-0.09349254042073248
1075,1,6.25190337272336
1076,1,3.9829389060636267
1077,1,3.382953419320288
1078,0,-1.204262219339385
1079,0,0.8377288806469683
1080,0,-0.12368483819363003
1081,1,3.475925790232892
1082,0,0.18708685638244182
1083,0,0.522021684823219
1084,1,6.450446604308831
1085,1,3.717583473349466
1086,0,0.5642353767582492
